0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-42.047086,-64.864266,62.419300,-42.472065,-66.083026,60.774350,-42.828393,-66.133621,60.773535,-43.239578,-66.179313,60.775230,-41.267984,-66.128385,61.197416,-40.789634,-66.169525,61.206973,-40.241438,-66.163427,61.202155,-43.574842,-66.261670,45.052294,-39.307978,-66.033055,47.106688,-42.561981,-63.722163,56.081814,-41.199360,-63.650736,56.635055,-47.289440,-60.295872,30.495300,-35.698788,-59.477068,30.480271,-50.857004,-52.730340,24.605986,-31.876324,-51.806885,24.815613,-56.117931,-47.711586,39.989069,-26.953165,-46.766125,37.572872,-58.024636,-46.268802,44.117837,-24.514722,-45.329883,41.293910,-58.027360,-46.504686,49.176146,-24.911156,-45.552431,46.679896,-57.403258,-46.866710,42.510427,-25.833613,-45.897911,40.235690,-45.791774,-44.920795,-0.007607,-38.938436,-44.408144,-0.005281,-45.782405,-33.092563,3.964964,-38.123557,-32.100371,6.618810,-47.498157,-22.566320,-10.758052,-36.882193,-21.032333,-7.897227,-47.056671,-20.868994,-11.217403,-37.470436,-19.429359,-8.352760,-48.297614,-17.630174,5.995201,-36.152651,-17.146636,8.883309
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.609780,-36.443452,33.812215,-23.847420,-37.127869,32.898643,-24.048784,-37.156547,32.898461,-24.278045,-37.182761,32.899385,-23.172547,-37.143277,33.120900,-22.903324,-37.162142,33.126370,-22.599457,-37.158439,33.124611,-24.475462,-37.207312,24.321860,-22.080111,-37.076861,25.406205,-23.903921,-35.800282,30.364942,-23.136505,-35.754313,30.660049,-26.564693,-33.849852,16.484251,-20.055824,-33.398091,16.481542,-28.585791,-29.623432,13.361538,-17.915018,-29.075069,13.278996,-31.518604,-26.783747,21.851439,-15.125009,-26.257327,20.052045,-32.582711,-25.981175,24.043424,-13.816908,-25.435931,21.973049,-32.581126,-26.114454,26.852544,-13.997085,-25.565142,24.994250,-32.229560,-26.318462,23.234116,-14.495201,-25.764674,21.517343,-25.711250,-25.238984,-0.022015,-21.861239,-24.966173,0.016392,-25.717347,-18.628032,2.015274,-21.428892,-18.138135,3.162182,-26.676847,-12.674118,-6.326163,-20.721670,-11.919682,-5.194069,-26.420126,-11.769833,-6.599048,-21.031741,-11.063714,-5.476392,-27.160059,-10.006464,2.811544,-20.283181,-9.755241,4.031619
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.704763,-7.290730,5.073585,-4.751103,-7.427396,4.908078,-4.792989,-7.433528,4.908420,-4.836541,-7.439505,4.908560,-4.618039,-7.416921,4.930655,-4.563523,-7.414936,4.931908,-4.508022,-7.413778,4.932899,-4.887919,-7.416322,3.539064,-4.411117,-7.387495,3.656144,-4.769781,-7.160288,4.535736,-4.613880,-7.141997,4.572190,-5.308691,-6.737349,2.426976,-4.011136,-6.659366,2.431870,-5.737483,-5.925060,2.065589,-3.591607,-5.774775,1.740348,-6.291816,-5.330113,3.586308,-3.001315,-5.231477,2.539034,-6.495195,-5.180308,3.849710,-2.825897,-5.047500,2.685912,-6.490571,-5.208035,4.365466,-2.801123,-5.079222,3.292059,-6.419057,-5.249866,3.814220,-2.873472,-5.126672,2.791912,-5.121084,-5.051156,-0.029031,-4.351146,-5.017891,0.030115,-5.139285,-3.773053,0.023819,-4.299614,-3.770905,-0.171248,-5.324623,-2.529762,-1.772656,-4.145429,-2.524218,-2.155495,-5.260816,-2.417653,-1.850528,-4.177703,-2.414859,-2.252091,-5.469932,-2.143328,-0.327012,-4.015946,-2.120509,-0.590199
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.667967,22.593900,-23.796591,14.816887,23.018392,-23.197345,14.938990,23.035434,-23.196587,15.084934,23.050456,-23.197244,14.395540,23.050682,-23.373321,14.229767,23.072094,-23.376414,14.032867,23.070556,-23.372980,15.187787,23.111301,-17.296097,13.699002,23.035043,-18.143496,14.840441,22.197821,-21.405805,14.368513,22.186215,-21.628521,16.478566,21.041637,-11.676526,12.435276,20.739109,-11.668746,17.687920,18.364775,-9.281858,11.093909,18.093997,-9.800334,19.562433,16.649318,-14.806322,9.417914,16.311426,-14.966163,20.237912,16.133798,-16.463306,8.458311,15.835409,-16.567500,20.244304,16.214572,-18.285086,8.676730,15.905328,-18.426678,20.028252,16.339077,-15.749259,9.031574,16.016096,-15.940604,15.978725,15.642690,-0.028655,13.591844,15.436702,0.035887,15.951782,11.472376,-2.009401,13.264274,11.001320,-3.381480,16.558514,7.866746,2.902469,12.846529,7.154061,1.218495,16.421259,7.187544,3.028157,13.091678,6.517206,1.320141,16.772766,5.959233,-3.420466,12.649054,5.757559,-4.982147
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.508408,53.210438,-52.798313,34.856549,54.209497,-51.417624,35.147155,54.250339,-51.416562,35.486379,54.287122,-51.418027,33.868192,54.259532,-51.791026,33.476547,54.298947,-51.798595,33.023209,54.294564,-51.793027,35.751655,54.375557,-38.183620,32.250246,54.190753,-39.992715,34.926744,52.274044,-47.459679,33.810676,52.230322,-47.942084,38.797077,49.487106,-25.826253,29.283412,48.797332,-25.820305,41.690418,43.246072,-20.680805,26.141530,42.531247,-21.343048,46.044144,39.154545,-33.326453,22.132681,38.371381,-32.463545,47.616609,37.961143,-36.895623,20.035716,37.212796,-35.787188,47.623499,38.153367,-41.099114,20.436475,37.388508,-40.161959,47.112365,38.448367,-35.456321,21.219937,37.663630,-34.680206,37.588177,36.842553,-0.020888,31.967730,36.397607,0.033710,37.555854,27.108254,-4.084385,31.262775,26.178539,-6.468514,38.972565,18.515407,7.699212,30.254203,17.115152,4.927900,38.626097,17.045760,8.037007,30.776401,15.732481,5.240305,39.568035,14.301219,-6.468818,29.711818,13.878965,-9.144224
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.816560,84.558883,-81.931580,55.367883,86.145917,-79.752762,55.831505,86.211188,-79.751504,56.367795,86.270493,-79.753790,53.799915,86.209630,-80.322461,53.176817,86.265624,-80.334634,52.463005,86.258246,-80.327241,56.803686,86.376445,-59.123507,51.242617,86.079635,-61.891512,55.489128,83.068381,-73.625887,53.712608,82.990323,-74.368500,61.646844,78.599059,-40.022207,46.533273,77.515305,-40.022808,66.270010,68.718834,-32.131252,41.551256,67.536976,-32.887795,73.153315,62.185567,-51.974083,35.142983,60.948389,-49.953112,75.640897,60.301727,-57.447242,31.906318,59.084662,-54.973152,75.647015,60.608350,-64.076616,32.478111,59.370318,-61.913785,74.833284,61.078004,-55.306968,33.691617,59.815930,-53.426893,59.707271,58.548435,-0.005729,50.776514,57.864823,0.023581,59.672930,43.134581,-6.201133,49.695887,41.760753,-9.432349,61.917529,29.416221,12.617573,48.077594,27.359057,8.972720,61.353700,27.156994,13.176022,48.876467,25.230966,9.508400,62.915875,22.882630,-9.472068,47.172347,22.243708,-13.076430
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,75.592424,116.639237,-111.196392,76.350889,118.827654,-108.202756,76.992040,118.917981,-108.201412,77.729180,119.000568,-108.204533,74.190711,118.900975,-108.967625,73.330578,118.972123,-108.984534,72.352255,118.961601,-108.975623,78.343880,119.113966,-80.115758,70.676113,118.701690,-83.839888,76.527594,114.580831,-99.904429,74.074309,114.466219,-100.907769,85.027865,108.377495,-54.264388,64.184857,106.893027,-54.276254,91.426698,94.783058,-43.633198,57.323086,93.111183,-44.434575,100.889948,85.742385,-70.749215,48.448822,84.042448,-67.434863,104.310776,83.155551,-78.118162,44.070117,81.451006,-74.125391,104.314851,83.579520,-87.217594,44.801638,81.850759,-83.682156,103.191008,84.227989,-75.301198,46.446614,82.472996,-72.180665,82.336009,80.760334,0.016821,70.018194,79.838351,0.005503,82.303011,59.551357,-8.359646,68.563611,57.747961,-12.272987,85.393407,40.569188,17.657553,66.316702,37.885776,13.352956,84.604067,37.521246,18.445202,67.391875,35.012660,14.124427,86.816286,31.703467,-12.430217,65.030640,30.851788,-16.778765
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.836000,149.451499,-140.592750,97.805568,152.254706,-136.767608,98.628761,152.370718,-136.766287,99.570537,152.477347,-136.770255,95.040578,152.333568,-137.726520,93.937828,152.418447,-137.748292,92.690959,152.404629,-137.738173,100.372236,152.588119,-101.160371,90.550734,152.056917,-105.837842,98.042140,146.811396,-126.295305,94.895779,146.658009,-127.559889,108.940141,138.822414,-68.552795,82.238166,136.930498,-68.580644,117.160480,121.438745,-55.186643,73.457022,119.253868,-55.983387,129.254041,109.825000,-89.651846,62.050198,107.653560,-84.908800,133.626245,106.522614,-98.908384,56.527112,104.311828,-93.243905,133.627008,107.066879,-110.522046,57.407057,104.829830,-105.467073,132.185537,107.898320,-95.439013,59.484927,105.634827,-90.941522,105.474389,103.478250,0.046763,89.692771,102.318190,-0.020526,105.446097,76.358582,-10.559924,87.865947,74.140163,-14.990426,109.400198,51.974307,22.819151,84.971528,48.695309,18.068607,108.377199,48.138516,23.844547,86.322626,45.077565,19.088386,111.269269,40.763729,-15.343264,83.286698,39.703204,-20.251229
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.547288,182.995668,-170.120654,119.731918,186.427074,-165.447318,120.741666,186.569398,-165.446129,121.891863,186.700831,-165.450956,116.349516,186.507409,-166.599144,114.998568,186.604593,-166.625910,113.479116,186.587331,-166.614890,122.888754,186.798905,-122.257349,110.866481,186.145315,-127.885375,120.032767,179.760074,-152.798515,116.177019,179.565695,-154.324863,133.383672,169.933817,-82.887428,100.693198,167.627719,-82.935977,143.471357,148.685896,-66.791588,89.953062,145.965031,-67.534232,158.245596,134.433410,-108.681977,75.947110,131.781724,-102.374922,163.587305,130.402917,-119.817908,69.277305,127.667129,-112.328695,163.583485,131.070425,-133.989973,70.294368,128.307532,-127.268534,161.816871,132.088998,-115.720411,72.806558,129.301425,-109.709465,129.122412,126.702184,0.084096,109.800244,125.304341,-0.054505,129.102187,93.556257,-12.801967,107.602895,90.937359,-17.584668,133.937902,63.631579,28.102367,104.042069,59.787654,23.119674,132.673095,59.008804,29.374057,105.668720,55.425679,24.400277,136.274822,50.063416,-18.211209,101.940521,48.797958,-23.493822
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,140.726287,217.271745,-199.780103,142.129941,221.344758,-194.241885,143.330756,221.514022,-194.240938,144.693161,221.671020,-194.246637,138.117527,221.422497,-195.585498,136.512798,221.530564,-195.617386,134.716727,221.509707,-195.605774,145.893436,221.746323,-143.406689,131.623354,220.966886,-149.982486,142.499475,213.426867,-179.414059,137.918028,213.189275,-181.202688,158.358458,201.711703,-97.268287,119.549955,198.984688,-97.342253,170.359329,176.524510,-78.448033,106.811207,173.244673,-79.087109,187.864612,159.567616,-127.839609,90.139558,156.426940,-119.833229,194.193956,154.796458,-140.846733,82.320695,151.516909,-131.379761,194.184283,155.590159,-157.621375,83.463569,152.283864,-149.086541,192.085010,156.800024,-136.145393,86.411505,153.472788,-128.484493,153.280078,150.432136,0.128821,130.340614,148.796804,-0.096435,153.271283,111.144381,-15.085774,127.774454,108.139550,-20.055711,159.006520,75.541004,33.507201,123.528328,71.162814,28.506156,157.491755,70.132111,35.033732,125.430156,66.057004,30.060099,161.832947,59.602528,-21.034052,120.992108,58.136049,-26.506544
