file,n_frames,pose_valid_ratio,fdd_like_blend,fdd_like_pose,speed_mean,speed_p95,speed_p99,speed_spike_ratio_gt_p99,jerk_mean,jerk_p95,jerk_p99,jerk_spike_ratio_gt_p99,sym_bone_rel_diff_mean,sym_dyn_rel_diff_mean,shoulder_width_cv,hip_width_cv,left_upper_arm_cv,left_lower_arm_cv,right_upper_arm_cv,right_lower_arm_cv,left_thigh_cv,left_shin_cv,right_thigh_cv,right_shin_cv
quantitative_error_compensation/upsample_features/id01_151features_quadratic_upsampled_120fps.txt,617,1.0,0.0,107.82308959960938,6.429267406463623,13.448426961898804,33.91515598297124,0.011363636363636364,1.4530905485153198,5.261898851394653,9.465913295745857,0.011382113821138212,0.39625974372029305,0.08376325120745233,0.2665302069545439,0.2806625536101309,0.37441440494652295,0.48065215417818263,0.40491303610233065,0.4225523411916198,0.41789299517167483,0.31701846651420373,0.47672320315615585,0.28804322102192165
quantitative_error_compensation/upsample_features/id02_151features_quadratic_upsampled_120fps.txt,597,1.0,0.0,36.66049575805664,3.162537097930908,6.744205594062805,8.691495132446274,0.010067114093959731,0.6677024364471436,2.594382715225218,5.4230783557891655,0.010084033613445379,0.17824599519371986,0.5545435659186166,0.04359922798591875,0.08738596748104643,0.47315403596389954,0.2926260232213315,0.41094018594120174,0.3175928860249396,0.13600624764192776,0.1263737274514304,0.5913901235424859,0.28595555292275054
quantitative_error_compensation/upsample_features/id03_151features_quadratic_upsampled_120fps.txt,597,1.0,0.0,45.042179107666016,7.056478500366211,13.588009119033813,18.045764827728263,0.010067114093959731,1.6213582754135132,7.003079748153683,11.488925056457505,0.010084033613445379,0.5270081385970116,0.48379211460958604,0.44681886164495616,0.37500443843656667,0.4538932431479203,0.49645700620799965,0.4355874557571915,0.5906561279918604,0.1670332995772636,0.04761822789331077,0.16786652208820368,0.3029746395163044
quantitative_error_compensation/upsample_features/id04_151features_quadratic_upsampled_120fps.txt,589,1.0,0.0,45.212684631347656,3.8902530670166016,7.546909999847411,10.239569997787475,0.01020408163265306,0.7880730628967285,3.548241043090814,6.348568763732901,0.010221465076660987,0.4412747696042061,0.5196808263959966,0.16876731756755936,0.1280854955114876,0.5371730187032823,0.42253465944476354,0.4620329135124521,0.45482478902551254,0.3167196528091153,0.2940444564251203,0.0673325360540283,0.3817263878129995
quantitative_error_compensation/upsample_features/id05_151features_quadratic_upsampled_120fps.txt,589,1.0,0.0,46.274192810058594,3.251171112060547,5.959532332420349,9.911977729797362,0.01020408163265306,0.587078869342804,1.8887754082679724,3.9092347192764265,0.010221465076660987,0.29751185700297356,0.12404441858276977,0.2504821987075329,0.1800299303143872,0.4343092484179522,0.4239328083360581,0.3587843129415369,0.3670546847214833,0.20715718610828804,0.21250525258848518,0.0791938879837939,0.16451136605435868
quantitative_error_compensation/upsample_features/id06_151features_quadratic_upsampled_120fps.txt,617,1.0,0.0,98.3322525024414,5.117822647094727,10.402991533279419,36.86095981597908,0.011363636363636364,1.2302192449569702,5.11748366355896,8.679066829681396,0.011382113821138212,0.2269529402256012,0.06995205697805625,0.41386955994373403,0.4571615506604329,0.3405562435957606,0.2520441411820516,0.3155524862833845,0.34170680955812055,0.4501740498473179,0.3632157098140509,0.4225852552779796,0.2948062221762068
quantitative_error_compensation/upsample_features/id07_151features_quadratic_upsampled_120fps.txt,605,1.0,0.0,48.9339485168457,4.81190824508667,10.119961023330692,13.11207528114319,0.011589403973509934,1.12187922000885,4.433845472335815,9.287992172241228,0.011608623548922056,0.236448772251606,0.08747807136715076,0.42620231353061466,0.45388992430032465,0.3675600343022767,0.43566404202169223,0.4639444197365284,0.44755963427934325,0.19235895670857023,0.20477109174748448,0.12588743098549085,0.2722103197086932
quantitative_error_compensation/upsample_features/id08_151features_quadratic_upsampled_120fps.txt,617,1.0,0.0,68.94453430175781,6.466021537780762,21.531169414520264,87.64608802795422,0.011363636363636364,1.1851673126220703,5.294128131866435,10.057076511383084,0.011382113821138212,0.177954638376832,0.07900831094202802,0.4703637535173308,0.2905406725317556,0.32956476990315003,0.35561639564949005,0.34792857623036016,0.3437516764353022,0.16444598454838052,0.12481368691211117,0.16618738437190467,0.19528175879751325
quantitative_error_compensation/upsample_features/id09_151features_quadratic_upsampled_120fps.txt,589,1.0,0.0,69.66734313964844,6.5452985763549805,10.626653766632078,45.35880748748777,0.01020408163265306,1.144834280014038,4.78661961555481,6.96674421310424,0.010221465076660987,0.2084683421999216,0.0786306471082586,0.4005519192488959,0.3797966206964633,0.5295878549046794,0.536080384220933,0.48174435474740707,0.47957544999029134,0.12549977099570309,0.29398410293525246,0.12583667828894757,0.27794565289379386
quantitative_error_compensation/upsample_features/id10_151features_quadratic_upsampled_120fps.txt,645,1.0,0.0,123.12923431396484,5.503166198730469,16.062515830993696,64.53127227783226,0.010869565217391304,1.2281869649887085,4.650914144515991,8.551798973083507,0.01088646967340591,0.2335839495062828,0.16150504351160228,0.6534756868720063,0.6131292490287296,0.2833257553837887,0.3832020330819989,0.31035366945528337,0.31147035156803154,0.3985865495467523,0.41175551588783443,0.3233283784069582,0.26229223306722516
